,Unnamed: 0,X [s],Avanti sensor 1: EMG 1 [V],Avanti sensor 2: EMG 2 [V],Avanti sensor 3: EMG 3 [V],Avanti sensor 4: EMG 4 [V],Avanti sensor 5: EMG 5 [V],Avanti sensor 6: EMG 6 [V],Avanti sensor 7: EMG 7 [V],Avanti sensor 8: EMG 8 [V],Avanti sensor 9: EMG 9 [V],Avanti sensor 10: EMG 10 [V]
45138,45138,35.8449,-6.1265e-05,-2.18204e-06,-1.42672e-05,-3.57519e-05,-1.62814e-05,-6.54612e-06,4.19623e-06,-3.10521e-05,0.000213001,7.31823e-05
45139,45139,35.8457,-6.09293e-05,6.54612e-06,-1.29244e-05,-4.36408e-05,-2.16526e-05,-7.04967e-06,-4.86763e-06,-2.85344e-05,0.000133776,5.74044e-05
45140,45140,35.8465,-3.81018e-05,-1.67849e-07,-1.561e-05,-5.2369e-05,-3.18914e-05,-2.18204e-06,-7.21752e-06,-2.6688e-05,1.67849e-05,2.87022e-05
45141,45141,35.8473,-2.03098e-05,-9.56741e-06,-1.05745e-05,-3.74304e-05,-4.11231e-05,1.67849e-06,-3.69268e-06,-1.561e-05,-2.46738e-05,7.88891e-06
45142,45142,35.8481,-1.32601e-05,-1.42672e-05,-9.56741e-06,-2.95415e-05,-4.98512e-05,5.03548e-07,-4.19623e-06,-3.52483e-06,-1.09102e-05,2.34989e-06
45143,45143,35.8489,-7.72107e-06,-8.05676e-06,-1.561e-05,-2.16526e-05,-4.19623e-05,-2.01419e-06,-1.17494e-06,2.51774e-06,-1.15816e-05,2.51774e-06
45144,45144,35.8496,-6.54612e-06,2.51774e-06,-1.96384e-05,-1.69528e-05,-2.56809e-05,-4.36408e-06,-1.67849e-07,9.23171e-06,-1.54421e-05,4.53193e-06
45145,45145,35.8504,-1.0071e-06,-2.85344e-06,-2.1149e-05,-1.02388e-05,-2.60166e-05,-1.51064e-06,4.53193e-06,1.93027e-05,-1.35958e-05,-5.03548e-07
45146,45146,35.8512,6.54612e-06,-8.22461e-06,-2.6688e-05,-6.88182e-06,-2.56809e-05,-3.86053e-06,4.19623e-06,2.93736e-05,-2.36667e-05,-5.20333e-06
45147,45147,35.852,4.53193e-06,-1.25887e-05,-2.90379e-05,-1.24208e-05,-2.16526e-05,-1.12459e-05,2.85344e-06,2.40024e-05,-2.97093e-05,-8.22461e-06
45148,45148,35.8528,3.52483e-06,-2.56809e-05,-3.03807e-05,-2.13169e-05,-1.93027e-05,-9.56741e-06,1.04067e-05,2.19883e-05,-2.36667e-05,-1.10781e-05
45149,45149,35.8536,4.19623e-06,-2.38346e-05,-2.90379e-05,-2.06455e-05,-2.23239e-05,-1.05745e-05,1.561e-05,2.24918e-05,-1.62814e-05,-1.2253e-05
45150,45150,35.8544,7.38537e-06,-1.99741e-05,-2.6688e-05,-1.66171e-05,-1.49386e-05,-1.29244e-05,1.72885e-05,1.98062e-05,-2.29953e-05,-1.25887e-05
45151,45151,35.8552,8.56031e-06,-2.60166e-05,-2.06455e-05,-2.24918e-05,-1.20851e-05,-1.54421e-05,1.94705e-05,1.64492e-05,-3.45769e-05,-1.35958e-05
45152,45152,35.856,3.02129e-06,-2.80308e-05,-1.8967e-05,-2.56809e-05,-4.64942e-05,-1.79599e-05,2.09812e-05,2.13169e-05,-4.81727e-05,-2.24918e-05
45153,45153,35.8568,-5.53903e-06,-1.49386e-05,-2.09812e-05,-2.16526e-05,-8.07355e-05,-1.76242e-05,1.46029e-05,1.96384e-05,-4.54871e-05,-3.70947e-05
45154,45154,35.8576,-8.22461e-06,-1.76242e-05,-2.43381e-05,-1.46029e-05,-7.0161e-05,-1.14137e-05,6.54612e-06,2.13169e-05,-2.03098e-05,-4.58228e-05
45155,45155,35.8584,8.39246e-07,-2.53452e-05,-2.43381e-05,-7.88891e-06,-4.28016e-05,-9.9031e-06,3.02129e-06,2.23239e-05,-2.04776e-05,-5.00191e-05
45156,45156,35.8592,2.51774e-06,-2.53452e-05,-2.03098e-05,-8.22461e-06,-1.19173e-05,-1.12459e-05,-1.17494e-06,1.93027e-05,-5.05226e-05,-5.40475e-05
45157,45157,35.86,8.39246e-07,-2.3331e-05,-1.62814e-05,-1.57778e-05,4.36408e-06,-6.88182e-06,1.51064e-06,1.57778e-05,-6.02579e-05,-5.92508e-05
45158,45158,35.8608,-1.05745e-05,-1.54421e-05,-1.37636e-05,-2.21561e-05,4.53193e-06,-5.20333e-06,2.18204e-06,1.46029e-05,-4.98512e-05,-5.75723e-05
45159,45159,35.8616,-2.46738e-05,-6.21042e-06,-1.79599e-05,-2.36667e-05,-1.30922e-05,-3.69268e-06,-1.67849e-07,7.04967e-06,-2.4506e-05,-4.7837e-05
45160,45160,35.8624,-3.30663e-05,1.17494e-06,-2.24918e-05,-2.98772e-05,-3.74304e-05,-4.86763e-06,1.17494e-06,-1.17494e-06,-9.56741e-06,-2.6688e-05
45161,45161,35.8631,-3.3402e-05,8.56031e-06,-2.3331e-05,-3.64233e-05,-3.77661e-05,-4.86763e-06,2.51774e-06,-5.87472e-06,-1.84634e-05,-1.49386e-05
45162,45162,35.8639,-2.87022e-05,7.88891e-06,-2.51774e-05,-4.21302e-05,-1.61135e-05,-2.85344e-06,3.86053e-06,-5.03548e-06,3.23949e-05,-3.18914e-06
45163,45163,35.8647,-2.70237e-05,2.18204e-06,-2.7863e-05,-3.70947e-05,7.21752e-06,-2.85344e-06,4.69978e-06,-9.56741e-06,5.27047e-05,1.12459e-05
45164,45164,35.8655,-1.39315e-05,-8.89601e-06,-2.87022e-05,-2.63523e-05,2.34989e-05,-6.71397e-06,6.54612e-06,-1.46029e-05,3.122e-05,3.18914e-06
45165,45165,35.8663,6.21042e-06,-1.57778e-05,-2.71916e-05,-1.84634e-05,2.63523e-05,-2.51774e-06,6.71397e-06,-2.36667e-05,2.16526e-05,-1.10781e-05
45166,45166,35.8671,2.83665e-05,-9.73526e-06,-2.16526e-05,-1.54421e-05,1.17494e-06,-2.85344e-06,3.86053e-06,-2.93736e-05,2.13169e-05,-2.3331e-05
45167,45167,35.8679,3.97803e-05,-8.22461e-06,-2.06455e-05,-1.79599e-05,-3.0045e-05,-1.67849e-06,1.17494e-06,-3.57519e-05,-1.8967e-05,-3.79339e-05
45168,45168,35.8687,4.17945e-05,-1.66171e-05,-1.42672e-05,-4.36408e-06,-3.87732e-05,3.52483e-06,-5.53903e-06,-4.58228e-05,-6.66362e-05,-4.41444e-05
45169,45169,35.8695,3.3402e-05,-1.25887e-05,-1.42672e-05,1.09102e-05,-4.17945e-05,5.03548e-06,-4.86763e-06,-4.68299e-05,-5.75723e-05,-4.04517e-05
45170,45170,35.8703,8.56031e-06,-9.06386e-06,-2.60166e-05,1.76242e-05,-4.07874e-05,5.20333e-06,-8.39246e-07,-4.7837e-05,-6.21042e-06,-3.13878e-05
45171,45171,35.8711,-6.88182e-06,-1.12459e-05,-2.29953e-05,1.66171e-05,-2.70237e-05,-1.51064e-06,-1.17494e-06,-5.4551e-05,2.38346e-05,-1.17494e-06
45172,45172,35.8719,-1.12459e-05,-1.25887e-05,-2.06455e-05,2.61845e-05,-7.55322e-06,-2.51774e-06,-2.51774e-06,-5.38796e-05,3.6759e-05,4.19623e-05
45173,45173,35.8727,-1.72885e-05,-8.56031e-06,-1.93027e-05,2.06455e-05,3.18914e-06,-3.35698e-07,-1.51064e-06,-6.10971e-05,0.000103899,9.76883e-05
45174,45174,35.8735,-1.72885e-05,-8.89601e-06,-1.96384e-05,6.88182e-06,2.68559e-06,-1.51064e-06,2.85344e-06,-6.27756e-05,0.000175906,0.000154925
45175,45175,35.8743,-2.38346e-05,-1.35958e-05,-1.96384e-05,1.39315e-05,1.57778e-05,5.70687e-06,1.32601e-05,-6.07614e-05,0.000141161,0.000153246
45176,45176,35.8751,-2.63523e-05,-1.35958e-05,-1.57778e-05,-1.67849e-06,2.53452e-05,7.55322e-06,1.87991e-05,-5.99222e-05,0.000126894,0.000110948
45177,45177,35.8759,-3.57519e-05,-1.79599e-05,-1.51064e-05,-1.98062e-05,1.09102e-05,-1.67849e-07,2.43381e-05,-6.16007e-05,0.000150896,0.000102892
45178,45178,35.8766,-4.24659e-05,-1.82956e-05,-1.2253e-05,-3.0045e-05,3.52483e-06,-5.37118e-06,4.28016e-05,-6.26078e-05,0.000140658,0.000101717
45179,45179,35.8774,-4.66621e-05,-1.8967e-05,-1.35958e-05,-1.66171e-05,3.18914e-06,-4.86763e-06,5.33761e-05,-6.09293e-05,0.000124041,9.95346e-05
45180,45180,35.8782,-6.36149e-05,-2.51774e-05,-1.49386e-05,5.03548e-07,2.34989e-06,-4.53193e-06,3.87732e-05,-6.36149e-05,0.000110781,0.000101213
45181,45181,35.879,-7.67071e-05,-2.63523e-05,-1.79599e-05,-2.85344e-06,-5.03548e-07,-5.70687e-06,3.37377e-05,-6.93217e-05,5.87472e-05,7.63714e-05
45182,45182,35.8798,-6.51255e-05,-2.16526e-05,-2.03098e-05,3.23949e-05,2.01419e-06,-3.52483e-06,3.84375e-05,-7.03288e-05,1.66171e-05,3.0045e-05
45183,45183,35.8806,-3.50805e-05,-1.02388e-05,-2.19883e-05,5.33761e-05,-6.21042e-06,-4.53193e-06,4.21302e-05,-6.52934e-05,-2.34989e-06,-3.35698e-07
45184,45184,35.8814,-2.85344e-06,-2.85344e-06,-2.43381e-05,3.07164e-05,-2.23239e-05,-3.52483e-06,3.79339e-05,-6.69719e-05,-1.93027e-05,-1.74563e-05
45185,45185,35.8822,9.9031e-06,-7.21752e-06,-2.56809e-05,3.35698e-06,-1.62814e-05,-3.18914e-06,2.36667e-05,-7.36858e-05,-4.17945e-05,-3.47448e-05
45186,45186,35.883,3.52483e-06,-9.56741e-06,-2.75273e-05,-1.66171e-05,-6.71397e-07,-5.53903e-06,1.49386e-05,-7.62036e-05,-0.000171374,-6.32792e-05
45187,45187,35.8838,-3.52483e-06,-1.561e-05,-2.87022e-05,-2.36667e-05,6.21042e-06,-4.02838e-06,8.22461e-06,-7.43572e-05,-0.000168688,-6.26078e-05
45188,45188,35.8846,8.89601e-06,-1.561e-05,-2.70237e-05,-2.93736e-05,1.2253e-05,-2.85344e-06,2.51774e-06,-7.87213e-05,-1.561e-05,-2.60166e-05
45189,45189,35.8854,1.93027e-05,-6.21042e-06,-2.3331e-05,-3.37377e-05,1.46029e-05,-6.54612e-06,-3.02129e-06,-8.00641e-05,2.56809e-05,-1.10781e-05
45190,45190,35.8862,2.80308e-05,-9.9031e-06,-1.76242e-05,-4.448e-05,1.84634e-06,-8.56031e-06,-1.15816e-05,-8.34211e-05,-5.80758e-05,-9.06386e-06
45191,45191,35.887,3.07164e-05,-1.91348e-05,-1.37636e-05,-4.7837e-05,-1.93027e-05,-1.19173e-05,-1.2253e-05,-8.87923e-05,-0.000184634,-1.93027e-05
45192,45192,35.8878,2.6688e-05,-1.86313e-05,-1.19173e-05,-4.66621e-05,-3.97803e-05,-1.09102e-05,-1.62814e-05,-9.28206e-05,-0.0002318,-3.52483e-06
45193,45193,35.8886,1.29244e-05,-2.31632e-05,-1.05745e-05,-4.7837e-05,-5.69009e-05,-8.89601e-06,-2.29953e-05,-9.39956e-05,-9.56741e-05,3.84375e-05
45194,45194,35.8894,-7.88891e-06,-2.58488e-05,-1.35958e-05,-3.15557e-05,-5.52224e-05,-1.07424e-05,-2.09812e-05,-9.14778e-05,6.71397e-05,5.82437e-05
45195,45195,35.8901,-1.71206e-05,-2.26596e-05,-1.91348e-05,-2.65202e-05,-5.52224e-05,-1.09102e-05,-1.54421e-05,-9.18135e-05,8.61067e-05,7.73785e-05
45196,45196,35.8909,-2.31632e-05,-1.42672e-05,-2.7863e-05,-4.14588e-05,-5.80758e-05,-9.9031e-06,-9.06386e-06,-9.11421e-05,3.25628e-05,8.03998e-05
45197,45197,35.8917,-8.22461e-06,-7.55322e-06,-2.90379e-05,-5.15297e-05,-5.84115e-05,-9.23171e-06,-8.39246e-07,-8.71138e-05,-6.69719e-05,6.63004e-05
45198,45198,35.8925,2.85344e-06,-4.86763e-06,-2.63523e-05,-5.75723e-05,-4.81727e-05,-7.21752e-06,8.56031e-06,-8.20783e-05,-0.000103731,7.48608e-05
45199,45199,35.8933,-1.30922e-05,-8.56031e-06,-2.70237e-05,-5.47189e-05,-3.23949e-05,-1.09102e-05,9.73526e-06,-8.02319e-05,-1.42672e-05,0.000100877
45200,45200,35.8941,-4.12909e-05,-1.15816e-05,-3.44091e-05,-6.17685e-05,-1.49386e-05,-1.09102e-05,7.38537e-06,-7.57e-05,-3.60876e-05,8.77852e-05
45201,45201,35.8949,-6.49577e-05,-1.17494e-05,-4.33051e-05,-8.81209e-05,-6.88182e-06,-8.72816e-06,7.21752e-06,-7.62036e-05,-7.53643e-05,4.58228e-05
45202,45202,35.8957,-7.55322e-05,-1.62814e-05,-4.04517e-05,-6.59647e-05,-5.87472e-06,-3.35698e-07,2.85344e-06,-8.10712e-05,-4.7837e-05,-1.10781e-05
45203,45203,35.8965,-7.18395e-05,-1.71206e-05,-2.63523e-05,-1.561e-05,-8.56031e-06,6.54612e-06,-1.34279e-06,-8.1239e-05,7.72107e-06,-8.02319e-05
45204,45204,35.8973,-6.41184e-05,-1.59457e-05,-2.03098e-05,4.21302e-05,-1.17494e-05,5.70687e-06,-5.87472e-06,-8.02319e-05,1.64492e-05,-0.000100542
45205,45205,35.8981,-4.7837e-05,-2.18204e-05,-2.4506e-05,6.76432e-05,-2.3331e-05,2.34989e-06,-3.18914e-06,-8.14069e-05,-4.7837e-05,-8.35889e-05
45206,45206,35.8989,-9.73526e-06,-2.50095e-05,-3.03807e-05,5.7908e-05,-2.83665e-05,3.69268e-06,-5.53903e-06,-8.00641e-05,-0.000108934,-6.79789e-05
45207,45207,35.8997,1.42672e-05,-2.60166e-05,-2.83665e-05,2.09812e-05,-2.29953e-05,6.71397e-07,-8.05676e-06,-7.95605e-05,-0.00015761,-7.30144e-05
45208,45208,35.9005,1.29244e-05,-1.96384e-05,-2.76951e-05,-2.85344e-06,-1.46029e-05,-1.51064e-06,-9.56741e-06,-7.70428e-05,-0.000133104,-7.33501e-05
45209,45209,35.9013,-2.18204e-06,-1.49386e-05,-2.46738e-05,-1.49386e-05,-4.19623e-06,-2.01419e-06,-1.09102e-05,-7.73785e-05,-1.67849e-07,-6.29435e-05
45210,45210,35.9021,-2.56809e-05,-1.39315e-05,-1.96384e-05,-3.07164e-05,3.35698e-07,-5.37118e-06,-8.05676e-06,-7.87213e-05,0.000105241,-5.65652e-05
45211,45211,35.9029,-3.59197e-05,-1.561e-05,-1.52743e-05,-4.85084e-05,1.51064e-06,-4.53193e-06,-1.67849e-07,-8.10712e-05,5.75723e-05,-6.86503e-05
45212,45212,35.9036,-2.36667e-05,-1.66171e-05,-1.62814e-05,-5.48867e-05,-3.69268e-06,-5.20333e-06,3.35698e-06,-7.87213e-05,6.05936e-05,-6.07614e-05
45213,45213,35.9044,-1.67849e-05,-1.98062e-05,-1.72885e-05,-5.47189e-05,-4.19623e-06,-9.56741e-06,3.86053e-06,-7.16716e-05,0.000108934,8.22461e-06
45214,45214,35.9052,-1.32601e-05,-2.18204e-05,-2.03098e-05,-4.39765e-05,-1.27565e-05,-1.19173e-05,3.52483e-06,-6.59647e-05,8.50996e-05,5.92508e-05
45215,45215,35.906,-1.37636e-05,-1.91348e-05,-1.62814e-05,-2.60166e-05,-2.87022e-05,-1.2253e-05,-2.51774e-06,-6.19364e-05,6.63004e-05,7.2343e-05
45216,45216,35.9068,-1.40993e-05,-1.8967e-05,-1.46029e-05,-9.9031e-06,-4.5655e-05,-1.12459e-05,-5.20333e-06,-5.27047e-05,5.18654e-05,5.1194e-05
45217,45217,35.9076,-2.09812e-05,-1.76242e-05,-1.561e-05,-4.86763e-06,-6.07614e-05,-8.56031e-06,-3.52483e-06,-4.48157e-05,4.48157e-05,-2.3331e-05
45218,45218,35.9084,-2.71916e-05,-1.8967e-05,-1.62814e-05,-1.2253e-05,-6.39506e-05,-8.22461e-06,-5.53903e-06,-4.04517e-05,2.01419e-05,-7.73785e-05
45219,45219,35.9092,-2.60166e-05,-2.23239e-05,-1.15816e-05,-5.03548e-07,-5.28725e-05,-4.86763e-06,-3.69268e-06,-3.91089e-05,7.55322e-06,-5.85794e-05
45220,45220,35.91,-3.84375e-05,-1.94705e-05,-8.89601e-06,1.42672e-05,-4.33051e-05,-4.86763e-06,4.53193e-06,-3.47448e-05,1.30922e-05,-6.54612e-06
45221,45221,35.9108,-6.14328e-05,-6.54612e-06,-1.05745e-05,1.25887e-05,-4.3473e-05,-4.69978e-06,8.89601e-06,-2.29953e-05,1.49386e-05,1.72885e-05
45222,45222,35.9116,-6.14328e-05,-3.52483e-06,-1.76242e-05,8.39246e-06,-4.14588e-05,-8.89601e-06,1.09102e-05,-9.56741e-06,5.03548e-06,-5.53903e-06
45223,45223,35.9124,-1.98062e-05,-7.88891e-06,-2.16526e-05,-2.73594e-05,-2.70237e-05,-1.12459e-05,1.62814e-05,1.05745e-05,-4.86763e-06,-4.12909e-05
45224,45224,35.9132,2.98772e-05,-8.56031e-06,-2.03098e-05,-5.72366e-05,-1.52743e-05,-1.15816e-05,1.86313e-05,3.17235e-05,-1.7792e-05,-5.25368e-05
45225,45225,35.914,5.35439e-05,-8.89601e-06,-1.79599e-05,-6.09293e-05,-1.69528e-05,-1.04067e-05,2.40024e-05,4.81727e-05,-3.3402e-05,-6.63004e-05
45226,45226,35.9148,3.20592e-05,-1.15816e-05,-1.96384e-05,-6.05936e-05,-1.561e-05,-1.09102e-05,2.36667e-05,7.60357e-05,-3.39055e-05,-6.99931e-05
45227,45227,35.9156,3.122e-05,-5.03548e-06,-2.06455e-05,-4.28016e-05,-5.72366e-05,-1.32601e-05,1.82956e-05,0.000107591,-4.17945e-05,-6.4622e-05
45228,45228,35.9164,4.61585e-05,5.03548e-07,-2.43381e-05,-2.70237e-05,-5.70687e-05,-1.12459e-05,1.10781e-05,0.000136126,-3.60876e-05,-6.39506e-05
45229,45229,35.9171,2.73594e-05,-2.85344e-06,-3.44091e-05,-1.09102e-05,-2.26596e-05,-1.04067e-05,6.21042e-06,0.000173053,-5.87472e-06,-7.9057e-05
45230,45230,35.9179,7.55322e-06,-8.22461e-06,-3.81018e-05,2.85344e-06,8.39246e-07,-1.67849e-06,9.06386e-06,0.000201251,4.48157e-05,-9.16457e-05
45231,45231,35.9187,-2.16526e-05,-7.55322e-06,-3.37377e-05,4.53193e-06,1.57778e-05,6.88182e-06,6.88182e-06,0.000225925,1.59457e-05,-9.24849e-05
45232,45232,35.9195,-3.74304e-05,-5.53903e-06,-2.76951e-05,5.20333e-06,3.75982e-05,6.04257e-06,5.53903e-06,0.000240192,-3.82696e-05,-9.61776e-05
45233,45233,35.9203,-3.50805e-05,-8.22461e-06,-1.99741e-05,5.20333e-06,5.32082e-05,7.55322e-06,4.86763e-06,0.000237507,-2.23239e-05,-8.74495e-05
45234,45234,35.9211,-2.56809e-05,-1.32601e-05,-1.86313e-05,-5.03548e-07,4.14588e-05,1.04067e-05,5.53903e-06,0.000223072,-6.54612e-06,-8.91279e-05
45235,45235,35.9219,-6.54612e-06,-1.32601e-05,-1.42672e-05,-1.49386e-05,-3.23949e-05,5.20333e-06,3.18914e-06,0.000211826,4.75013e-05,-6.39506e-05
45236,45236,35.9227,5.53903e-06,-1.25887e-05,-1.35958e-05,-2.29953e-05,-7.60357e-05,5.03548e-07,-8.39246e-07,0.000185473,0.000117327,5.48867e-05
45237,45237,35.9235,6.88182e-06,-1.12459e-05,-1.561e-05,-2.08133e-05,-6.05936e-05,1.67849e-07,-3.69268e-06,0.000163653,0.000100206,0.000150561
45238,45238,35.9243,4.53193e-06,-1.29244e-05,-1.82956e-05,-1.69528e-05,-4.21302e-05,-3.52483e-06,-3.52483e-06,0.000141833,5.15297e-05,0.000103899
45239,45239,35.9251,7.88891e-06,-1.12459e-05,-1.49386e-05,-1.561e-05,-1.12459e-05,-5.53903e-06,-1.84634e-06,9.04707e-05,3.75982e-05,-1.2253e-05
45240,45240,35.9259,3.86053e-06,-1.15816e-05,-1.49386e-05,-2.03098e-05,1.69528e-05,-4.36408e-06,8.39246e-07,2.46738e-05,3.08843e-05,-8.49317e-05
45241,45241,35.9267,-3.52483e-06,-7.55322e-06,-1.52743e-05,-2.36667e-05,4.95155e-05,-3.52483e-06,6.04257e-06,-1.35958e-05,-1.93027e-05,-0.000146532
45242,45242,35.9275,-9.23171e-06,-1.09102e-05,-1.49386e-05,-1.57778e-05,7.03288e-05,-5.70687e-06,6.21042e-06,-3.32342e-05,-2.98772e-05,-0.000157946
45243,45243,35.9283,-1.25887e-05,-1.05745e-05,-1.69528e-05,-1.32601e-05,6.69719e-05,-6.37827e-06,5.20333e-06,-5.16976e-05,1.04067e-05,-2.68559e-05
45244,45244,35.9291,-8.72816e-06,-6.54612e-06,-2.19883e-05,-1.2253e-05,5.08583e-05,-4.86763e-06,5.03548e-06,-6.47898e-05,7.10002e-05,9.31563e-05
45245,45245,35.9299,-7.55322e-06,-7.88891e-06,-2.19883e-05,-9.56741e-06,3.07164e-05,-6.88182e-06,8.72816e-06,-7.26787e-05,6.52934e-05,0.000115816
45246,45246,35.9306,-1.09102e-05,-1.04067e-05,-2.03098e-05,-8.22461e-06,-8.56031e-06,-5.03548e-06,1.20851e-05,-8.62745e-05,6.02579e-05,0.000124208
45247,45247,35.9314,-9.39956e-06,-1.42672e-05,-1.8967e-05,-1.04067e-05,-4.73335e-05,-1.0071e-06,1.25887e-05,-0.000108598,0.000100542,0.000158618
45248,45248,35.9322,-4.19623e-06,-1.2253e-05,-1.76242e-05,-9.9031e-06,-8.37568e-05,1.67849e-07,7.55322e-06,-0.000130083,-2.36667e-05,0.000215686
45249,45249,35.933,-5.53903e-06,-1.66171e-05,-2.29953e-05,-1.09102e-05,-8.86244e-05,-4.19623e-06,9.73526e-06,-0.000146532,-4.0116e-05,0.00022005
45250,45250,35.9338,-6.88182e-06,-2.23239e-05,-2.3331e-05,-7.04967e-06,-6.6804e-05,-6.88182e-06,7.88891e-06,-0.000153246,-7.55322e-06,0.000183124
45251,45251,35.9346,-6.88182e-06,-2.16526e-05,-2.13169e-05,-1.0071e-06,-3.30663e-05,-7.55322e-06,2.18204e-06,-0.000158282,-5.28725e-05,0.000160967
45252,45252,35.9354,-7.38537e-06,-1.87991e-05,-2.16526e-05,-2.18204e-06,-1.24208e-05,-6.88182e-06,1.67849e-06,-0.000170367,-1.02388e-05,0.000152239
45253,45253,35.9362,-8.05676e-06,-1.8967e-05,-2.19883e-05,-2.85344e-06,-1.09102e-05,-8.22461e-06,5.70687e-06,-0.000184634,0.000101884,0.000144854
45254,45254,35.937,-1.15816e-05,-2.06455e-05,-2.19883e-05,-4.53193e-06,-4.19623e-06,-7.55322e-06,6.54612e-06,-0.000193194,0.000146365,9.18135e-05
45255,45255,35.9378,-1.15816e-05,-2.09812e-05,-2.3331e-05,-7.72107e-06,7.04967e-06,-6.04257e-06,7.04967e-06,-0.000199741,5.22011e-05,4.39765e-05
45256,45256,35.9386,-7.55322e-06,-2.04776e-05,-2.40024e-05,-7.38537e-06,-3.52483e-06,-4.19623e-06,1.30922e-05,-0.000199908,-1.8967e-05,4.53193e-05
45257,45257,35.9394,-4.86763e-06,-2.1149e-05,-2.36667e-05,-8.22461e-06,-1.32601e-05,-1.84634e-06,6.54612e-06,-0.000188998,2.34989e-06,7.77142e-05
45258,45258,35.9402,-2.51774e-06,-1.69528e-05,-2.29953e-05,-1.51064e-05,-2.40024e-05,-1.51064e-06,1.67849e-07,-0.000188998,3.86053e-05,0.000113802
45259,45259,35.941,-4.19623e-06,-1.42672e-05,-2.3331e-05,-1.76242e-05,-2.83665e-05,-6.21042e-06,-4.53193e-06,-0.00018883,2.51774e-06,0.000142168
45260,45260,35.9418,-8.22461e-06,-3.69268e-06,-2.09812e-05,-1.82956e-05,-2.97093e-05,-5.53903e-06,-1.04067e-05,-0.000183795,3.37377e-05,0.000138811
45261,45261,35.9426,-1.12459e-05,7.88891e-06,-2.31632e-05,-1.86313e-05,-3.37377e-05,-6.37827e-06,-9.23171e-06,-0.000181781,7.62036e-05,0.000106752
45262,45262,35.9434,-1.09102e-05,7.55322e-06,-2.36667e-05,-1.98062e-05,-3.97803e-05,-8.22461e-06,-2.01419e-06,-0.000177752,-1.04067e-05,7.43572e-05
45263,45263,35.9441,-1.4435e-05,1.17494e-06,-2.29953e-05,-1.98062e-05,-3.47448e-05,-8.22461e-06,2.85344e-06,-0.000156435,-0.000102892,5.74044e-05
45264,45264,35.9449,-1.30922e-05,-7.72107e-06,-2.03098e-05,-2.31632e-05,-1.15816e-05,-8.89601e-06,6.37827e-06,-0.000146197,-0.000170031,1.24208e-05
45265,45265,35.9457,-1.02388e-05,-1.42672e-05,-2.24918e-05,-2.48417e-05,-7.38537e-06,-4.53193e-06,8.89601e-06,-0.000144686,-0.00024271,-3.82696e-05
45266,45266,35.9465,-9.06386e-06,-1.67849e-05,-1.99741e-05,-2.43381e-05,-2.90379e-05,1.17494e-06,1.32601e-05,-0.000153246,-0.000246571,-3.3402e-05
45267,45267,35.9473,-1.4435e-05,-1.96384e-05,-1.79599e-05,-1.76242e-05,-4.11231e-05,-8.39246e-07,2.24918e-05,-0.000138643,-0.000108598,1.17494e-06
45268,45268,35.9481,-1.81277e-05,-2.16526e-05,-2.03098e-05,-1.39315e-05,-4.12909e-05,-2.85344e-06,2.46738e-05,-0.000106249,1.39315e-05,5.53903e-05
45269,45269,35.9489,-1.7792e-05,-1.79599e-05,-2.24918e-05,-1.35958e-05,-4.0116e-05,-6.88182e-06,2.51774e-05,-9.58419e-05,0.000112963,3.96124e-05
45270,45270,35.9497,-1.99741e-05,-1.05745e-05,-2.4506e-05,-1.561e-05,-3.50805e-05,-1.02388e-05,2.36667e-05,-0.000107424,2.1149e-05,-3.60876e-05
45271,45271,35.9505,-1.76242e-05,-4.69978e-06,-2.46738e-05,-1.8967e-05,-3.23949e-05,-1.12459e-05,1.62814e-05,-0.00011397,-0.000169192,-4.19623e-05
45272,45272,35.9513,-1.561e-05,-3.02129e-06,-2.09812e-05,-2.31632e-05,-2.98772e-05,-9.9031e-06,1.30922e-05,-0.000112459,-0.000121019,8.39246e-07
45273,45273,35.9521,-1.76242e-05,-1.51064e-06,-2.40024e-05,-2.4506e-05,-2.24918e-05,-6.54612e-06,1.29244e-05,-0.000109773,5.4551e-05,1.86313e-05
45274,45274,35.9529,-1.54421e-05,-1.09102e-05,-2.71916e-05,-2.26596e-05,-1.62814e-05,-2.85344e-06,7.21752e-06,-0.000104738,0.000152911,-3.52483e-05
