,Unnamed: 0,X [s],Avanti sensor 1: EMG 1 [V],Avanti sensor 2: EMG 2 [V],Avanti sensor 3: EMG 3 [V],Avanti sensor 4: EMG 4 [V],Avanti sensor 5: EMG 5 [V],Avanti sensor 6: EMG 6 [V],Avanti sensor 7: EMG 7 [V],Avanti sensor 8: EMG 8 [V],Avanti sensor 9: EMG 9 [V],Avanti sensor 10: EMG 10 [V]
45275,45275,35.9537,-1.35958e-05,-2.06455e-05,-2.50095e-05,-2.29953e-05,-1.35958e-05,-3.18914e-06,-6.54612e-06,-0.000102556,0.00014284,-8.37568e-05
45276,45276,35.9545,-1.67849e-05,-2.19883e-05,-2.46738e-05,-1.96384e-05,-1.81277e-05,-8.89601e-06,-1.09102e-05,-0.000107591,8.17426e-05,-0.000122362
45277,45277,35.9553,-1.2253e-05,-1.84634e-05,-2.53452e-05,-1.39315e-05,-1.96384e-05,-1.09102e-05,-1.09102e-05,-0.000119005,0.000117327,-0.000135119
45278,45278,35.9561,-1.24208e-05,-1.79599e-05,-2.36667e-05,-1.15816e-05,-1.84634e-05,-6.88182e-06,-1.04067e-05,-0.000140826,0.000144015,-4.54871e-05
45279,45279,35.9569,-1.76242e-05,-1.93027e-05,-2.16526e-05,-1.29244e-05,-2.24918e-05,-3.02129e-06,-1.12459e-05,-0.000142504,9.09743e-05,2.87022e-05
45280,45280,35.9576,-1.67849e-05,-1.52743e-05,-1.72885e-05,-1.46029e-05,-2.87022e-05,-4.19623e-06,6.71397e-07,-0.000129915,1.25887e-05,-6.37827e-06
45281,45281,35.9584,-1.57778e-05,-1.69528e-05,-1.25887e-05,-1.46029e-05,-3.30663e-05,-6.54612e-06,1.37636e-05,-0.000115816,-3.64233e-05,-5.7908e-05
45282,45282,35.9592,-1.42672e-05,-1.69528e-05,-1.02388e-05,-1.2253e-05,-2.55131e-05,-4.86763e-06,2.53452e-05,-9.95346e-05,4.31373e-05,-4.59907e-05
45283,45283,35.96,-1.37636e-05,-1.2253e-05,-1.46029e-05,-1.76242e-05,-1.84634e-05,-5.37118e-06,3.13878e-05,-9.88632e-05,0.00011783,8.39246e-07
45284,45284,35.9608,-1.35958e-05,-1.69528e-05,-1.09102e-05,-1.81277e-05,-1.32601e-05,-6.21042e-06,2.90379e-05,-7.87213e-05,0.000174731,-5.70687e-06
45285,45285,35.9616,-1.42672e-05,-1.76242e-05,-1.29244e-05,-1.49386e-05,-1.02388e-05,-9.56741e-06,1.66171e-05,-5.52224e-05,0.00012639,-0.000146532
45286,45286,35.9624,-1.37636e-05,-2.09812e-05,-1.76242e-05,-2.03098e-05,-1.57778e-05,-5.87472e-06,1.12459e-05,-4.04517e-05,5.85794e-05,-0.000302968
45287,45287,35.9632,-1.59457e-05,-2.09812e-05,-2.03098e-05,-2.3331e-05,-1.57778e-05,-3.69268e-06,1.8967e-05,-3.10521e-05,1.49386e-05,-0.0002365
45288,45288,35.964,-1.76242e-05,-2.16526e-05,-2.26596e-05,-2.19883e-05,-7.21752e-06,-3.18914e-06,1.7792e-05,-1.93027e-05,6.88182e-06,-0.000106416
45289,45289,35.9648,-1.76242e-05,-1.62814e-05,-2.31632e-05,-2.29953e-05,-8.22461e-06,5.03548e-07,1.76242e-05,-1.32601e-05,5.03548e-07,-0.0001467
45290,45290,35.9656,-1.69528e-05,-1.32601e-05,-2.56809e-05,-2.16526e-05,-1.19173e-05,-8.39246e-07,1.19173e-05,-3.02129e-06,-1.72885e-05,-0.000141329
45291,45291,35.9664,-1.87991e-05,-1.8967e-05,-2.83665e-05,-1.76242e-05,-1.09102e-05,-5.20333e-06,7.55322e-06,2.51774e-06,-2.7863e-05,-1.61135e-05
45292,45292,35.9672,-2.36667e-05,-1.96384e-05,-3.0045e-05,-2.09812e-05,-1.39315e-05,-3.86053e-06,3.18914e-06,-2.18204e-06,-3.122e-05,9.48348e-05
45293,45293,35.968,-2.36667e-05,-1.62814e-05,-2.76951e-05,-2.08133e-05,-1.39315e-05,1.17494e-06,-3.18914e-06,-1.67849e-07,-5.01869e-05,0.00014519
45294,45294,35.9688,-1.79599e-05,-1.49386e-05,-2.36667e-05,-1.93027e-05,-5.70687e-06,2.85344e-06,-1.46029e-05,-5.03548e-07,-8.22461e-05,0.000164324
45295,45295,35.9696,-1.4435e-05,-1.37636e-05,-2.1149e-05,-1.81277e-05,-5.53903e-06,4.69978e-06,-2.61845e-05,-1.84634e-06,-0.000122362,0.00011783
45296,45296,35.9704,-1.52743e-05,-1.19173e-05,-2.19883e-05,-2.06455e-05,-1.82956e-05,1.51064e-06,-2.63523e-05,-6.71397e-07,-0.000153918,5.95865e-05
45297,45297,35.9711,-1.7792e-05,-1.71206e-05,-2.29953e-05,-1.76242e-05,-2.31632e-05,3.18914e-06,-2.3331e-05,-4.86763e-06,-0.00010692,9.03029e-05
45298,45298,35.9719,-1.49386e-05,-1.40993e-05,-2.36667e-05,-1.62814e-05,-2.29953e-05,5.03548e-07,-1.71206e-05,-6.54612e-06,1.66171e-05,9.91989e-05
45299,45299,35.9727,-1.52743e-05,-1.02388e-05,-2.46738e-05,-1.86313e-05,-1.8967e-05,-3.86053e-06,-7.21752e-06,-1.51064e-06,7.0161e-05,4.3473e-05
45300,45300,35.9735,-1.49386e-05,-1.05745e-05,-2.43381e-05,-1.93027e-05,-2.16526e-05,-6.54612e-06,-3.18914e-06,-1.84634e-06,-6.83146e-05,-1.46029e-05
45301,45301,35.9743,-1.2253e-05,-1.47707e-05,-2.56809e-05,-2.19883e-05,-2.09812e-05,-8.22461e-06,1.34279e-06,2.51774e-06,-0.000145525,-6.73075e-05
45302,45302,35.9751,-1.19173e-05,-1.37636e-05,-2.19883e-05,-2.09812e-05,-1.8967e-05,-3.86053e-06,5.20333e-06,6.21042e-06,-0.000191012,-0.000118669
45303,45303,35.9759,-7.88891e-06,-1.29244e-05,-2.09812e-05,-1.91348e-05,-1.49386e-05,-4.86763e-06,7.21752e-06,8.22461e-06,-0.000230793,-0.000116991
45304,45304,35.9767,-1.27565e-05,-1.49386e-05,-2.16526e-05,-1.76242e-05,-1.79599e-05,-7.04967e-06,7.21752e-06,1.09102e-05,-0.000140154,-6.86503e-05
45305,45305,35.9775,-1.42672e-05,-1.35958e-05,-1.91348e-05,-1.66171e-05,-1.84634e-05,-6.88182e-06,4.86763e-06,1.49386e-05,-6.76432e-05,-4.28016e-05
45306,45306,35.9783,-1.46029e-05,-1.46029e-05,-2.16526e-05,-1.62814e-05,-1.64492e-05,-6.88182e-06,1.09102e-05,1.72885e-05,3.6759e-05,-3.03807e-05
45307,45307,35.9791,-1.561e-05,-1.79599e-05,-2.29953e-05,-1.69528e-05,-1.47707e-05,-5.53903e-06,8.56031e-06,1.69528e-05,0.000137133,-2.80308e-05
45308,45308,35.9799,-1.49386e-05,-9.56741e-06,-2.19883e-05,-1.54421e-05,-2.36667e-05,-6.54612e-06,2.34989e-06,1.62814e-05,2.87022e-05,-2.58488e-05
45309,45309,35.9807,-1.39315e-05,-6.54612e-06,-2.29953e-05,-1.37636e-05,-3.0045e-05,-4.19623e-06,8.39246e-07,1.32601e-05,3.13878e-05,1.0071e-06
45310,45310,35.9815,-1.25887e-05,-3.86053e-06,-2.09812e-05,-1.49386e-05,-1.91348e-05,-1.67849e-07,3.18914e-06,1.39315e-05,8.49317e-05,5.69009e-05
45311,45311,35.9823,-1.57778e-05,-6.88182e-06,-1.82956e-05,-1.62814e-05,-1.49386e-05,5.03548e-07,7.72107e-06,1.59457e-05,2.93736e-05,9.65133e-05
45312,45312,35.9831,-1.561e-05,-1.2253e-05,-1.82956e-05,-1.82956e-05,-1.66171e-05,8.39246e-07,8.39246e-06,1.52743e-05,5.87472e-06,6.19364e-05
45313,45313,35.9839,-1.05745e-05,-1.52743e-05,-1.79599e-05,-1.79599e-05,-1.49386e-05,3.35698e-07,8.72816e-06,1.29244e-05,-1.2253e-05,8.89601e-06
45314,45314,35.9846,-6.37827e-06,-1.35958e-05,-1.62814e-05,-1.57778e-05,-1.15816e-05,-8.39246e-07,8.39246e-06,1.05745e-05,-8.54353e-05,-4.86763e-06
45315,45315,35.9854,-9.9031e-06,-1.17494e-05,-1.51064e-05,-1.8967e-05,-9.06386e-06,-2.34989e-06,9.9031e-06,6.54612e-06,-0.000127398,1.84634e-06
45316,45316,35.9862,-1.29244e-05,-1.62814e-05,-1.76242e-05,-1.99741e-05,-1.09102e-05,-2.51774e-06,1.62814e-05,1.07424e-05,-0.00011162,-1.67849e-05
45317,45317,35.987,-1.17494e-05,-1.2253e-05,-2.06455e-05,-1.32601e-05,-1.29244e-05,-1.84634e-06,1.25887e-05,7.21752e-06,-4.93477e-05,-5.40475e-05
45318,45318,35.9878,-1.30922e-05,-1.12459e-05,-1.99741e-05,-1.05745e-05,-1.42672e-05,-4.53193e-06,1.25887e-05,1.67849e-07,3.6759e-05,-3.13878e-05
45319,45319,35.9886,-1.35958e-05,-1.19173e-05,-2.36667e-05,-1.17494e-05,-2.06455e-05,-5.53903e-06,1.49386e-05,2.85344e-06,8.30854e-05,3.17235e-05
45320,45320,35.9894,-1.76242e-05,-1.51064e-05,-2.80308e-05,-1.14137e-05,-2.83665e-05,-7.55322e-06,1.2253e-05,2.01419e-06,8.40925e-05,2.46738e-05
45321,45321,35.9902,-1.69528e-05,-1.52743e-05,-2.87022e-05,-1.19173e-05,-2.40024e-05,-1.19173e-05,7.88891e-06,-5.03548e-07,0.000100542,-1.8967e-05
45322,45322,35.991,-1.57778e-05,-1.69528e-05,-2.90379e-05,-1.25887e-05,-1.67849e-05,-1.32601e-05,1.29244e-05,1.34279e-06,0.000155428,-3.87732e-05
45323,45323,35.9918,-1.59457e-05,-1.82956e-05,-2.73594e-05,-1.72885e-05,-1.93027e-05,-1.32601e-05,1.42672e-05,-3.18914e-06,5.58938e-05,-1.15816e-05
45324,45324,35.9926,-1.76242e-05,-1.76242e-05,-2.63523e-05,-1.71206e-05,-1.93027e-05,-1.02388e-05,6.88182e-06,-7.55322e-06,9.41634e-05,5.27047e-05
45325,45325,35.9934,-2.03098e-05,-1.66171e-05,-2.50095e-05,-1.42672e-05,-1.39315e-05,-1.05745e-05,1.17494e-06,-5.53903e-06,0.000171038,9.18135e-05
45326,45326,35.9942,-1.72885e-05,-1.71206e-05,-2.58488e-05,-1.561e-05,-1.32601e-05,-9.56741e-06,1.17494e-06,-1.05745e-05,5.18654e-05,8.62745e-05
45327,45327,35.995,-1.39315e-05,-1.7792e-05,-2.70237e-05,-1.67849e-05,-1.05745e-05,-7.21752e-06,1.67849e-06,-2.03098e-05,-5.55581e-05,2.43381e-05
45328,45328,35.9958,-1.72885e-05,-1.561e-05,-2.60166e-05,-1.93027e-05,-6.21042e-06,-3.86053e-06,3.86053e-06,-1.79599e-05,-4.61585e-05,-1.25887e-05
45329,45329,35.9966,-1.561e-05,-1.71206e-05,-2.08133e-05,-1.69528e-05,-1.32601e-05,-3.18914e-06,3.35698e-07,-1.49386e-05,5.03548e-06,-1.52743e-05
45330,45330,35.9974,-9.56741e-06,-1.82956e-05,-1.82956e-05,-1.2253e-05,-2.09812e-05,-1.51064e-06,-6.88182e-06,-1.19173e-05,0.000115984,-4.75013e-05
45331,45331,35.9981,-4.19623e-06,-1.51064e-05,-1.76242e-05,-8.22461e-06,-1.82956e-05,1.84634e-06,-1.69528e-05,-1.39315e-05,0.000155932,-8.27497e-05
45332,45332,35.9989,-4.86763e-06,-1.62814e-05,-1.62814e-05,-6.88182e-06,-1.39315e-05,-8.39246e-07,-2.13169e-05,-1.62814e-05,0.000102556,-1.12459e-05
45333,45333,35.9997,-5.53903e-06,-1.98062e-05,-1.8967e-05,-1.67849e-05,-2.18204e-05,-6.71397e-06,-1.69528e-05,-1.42672e-05,6.91539e-05,7.41894e-05
45334,45334,36.0005,-9.23171e-06,-2.03098e-05,-2.13169e-05,-2.46738e-05,-1.93027e-05,-1.49386e-05,-3.02129e-06,-1.64492e-05,1.67849e-06,8.77852e-05
45335,45335,36.0013,-8.22461e-06,-1.46029e-05,-2.13169e-05,-1.93027e-05,-4.86763e-06,-1.15816e-05,1.30922e-05,-7.04967e-06,-3.32342e-05,5.16976e-05
45336,45336,36.0021,-8.22461e-06,-6.88182e-06,-2.09812e-05,-1.42672e-05,-1.67849e-06,-9.56741e-06,2.46738e-05,-5.87472e-06,-4.61585e-05,-3.30663e-05
45337,45337,36.0029,-1.42672e-05,-9.06386e-06,-2.29953e-05,-1.15816e-05,-6.21042e-06,-1.12459e-05,2.63523e-05,-1.99741e-05,-4.61585e-05,-7.41894e-05
45338,45338,36.0037,-1.96384e-05,-1.64492e-05,-2.16526e-05,-1.42672e-05,-1.09102e-05,-7.04967e-06,1.561e-05,-2.58488e-05,-2.23239e-05,-5.1194e-05
45339,45339,36.0045,-2.03098e-05,-1.64492e-05,-1.96384e-05,-2.18204e-05,-2.19883e-05,-1.84634e-06,6.71397e-07,-2.1149e-05,-3.77661e-05,-4.46479e-05
45340,45340,36.0053,-2.3331e-05,-1.42672e-05,-2.23239e-05,-2.31632e-05,-2.71916e-05,1.67849e-07,-4.53193e-06,-2.50095e-05,-3.84375e-05,-2.50095e-05
45341,45341,36.0061,-2.16526e-05,-1.20851e-05,-2.34989e-05,-1.82956e-05,-2.4506e-05,1.67849e-07,5.53903e-06,-2.97093e-05,2.7863e-05,5.7908e-05
45342,45342,36.0069,-1.93027e-05,-1.2253e-05,-2.34989e-05,-1.51064e-05,-2.19883e-05,-4.19623e-06,9.23171e-06,-2.38346e-05,6.42863e-05,0.000150057
45343,45343,36.0077,-1.54421e-05,-1.52743e-05,-2.43381e-05,-1.72885e-05,-1.98062e-05,-6.21042e-06,1.17494e-06,-2.19883e-05,6.07614e-05,0.000113634
45344,45344,36.0085,-9.9031e-06,-1.4435e-05,-2.51774e-05,-1.8967e-05,-1.69528e-05,-6.88182e-06,-5.53903e-06,-2.13169e-05,3.60876e-05,4.19623e-05
45345,45345,36.0093,-7.55322e-06,-1.39315e-05,-2.36667e-05,-1.98062e-05,-4.86763e-06,-4.86763e-06,1.51064e-06,-2.34989e-05,1.19173e-05,9.41634e-05
45346,45346,36.0101,-5.53903e-06,-1.66171e-05,-2.63523e-05,-1.98062e-05,3.86053e-06,-8.39246e-07,1.8967e-05,-2.04776e-05,9.06386e-06,0.00013579
45347,45347,36.0109,-3.52483e-06,-1.57778e-05,-2.36667e-05,-1.8967e-05,-7.55322e-06,3.35698e-07,3.35698e-05,-2.04776e-05,-7.88891e-06,8.5771e-05
45348,45348,36.0116,-6.37827e-06,-1.49386e-05,-2.43381e-05,-2.1149e-05,-3.37377e-05,2.01419e-06,3.0045e-05,-2.23239e-05,-3.87732e-05,3.87732e-05
45349,45349,36.0124,-6.37827e-06,-1.09102e-05,-2.24918e-05,-1.93027e-05,-4.39765e-05,1.67849e-06,2.16526e-05,-1.96384e-05,-3.94446e-05,4.53193e-05
45350,45350,36.0132,-5.70687e-06,-5.53903e-06,-1.8967e-05,-1.84634e-05,-3.77661e-05,2.85344e-06,2.3331e-05,-1.86313e-05,-1.98062e-05,7.41894e-05
45351,45351,36.014,-4.53193e-06,-1.10781e-05,-1.99741e-05,-1.67849e-05,-3.42412e-05,-1.67849e-07,1.79599e-05,-1.76242e-05,1.49386e-05,7.08324e-05
45352,45352,36.0148,-4.36408e-06,-1.51064e-05,-2.09812e-05,-1.66171e-05,-3.3402e-05,-3.35698e-06,9.23171e-06,-1.8967e-05,-1.93027e-05,5.38796e-05
45353,45353,36.0156,-5.20333e-06,-9.56741e-06,-2.43381e-05,-1.62814e-05,-3.10521e-05,-6.88182e-06,8.22461e-06,-2.06455e-05,-6.59647e-05,5.57259e-05
45354,45354,36.0164,-6.37827e-06,-1.10781e-05,-2.09812e-05,-1.69528e-05,-2.6688e-05,-7.55322e-06,8.22461e-06,-2.73594e-05,-8.05676e-05,8.17426e-05
45355,45355,36.0172,-1.02388e-05,-1.46029e-05,-2.09812e-05,-1.46029e-05,-2.19883e-05,-8.89601e-06,9.23171e-06,-2.7863e-05,-0.00012253,9.11421e-05
45356,45356,36.018,-1.02388e-05,-1.35958e-05,-2.26596e-05,-1.52743e-05,-2.29953e-05,-7.55322e-06,1.29244e-05,-2.04776e-05,-0.000124544,7.87213e-05
45357,45357,36.0188,-6.88182e-06,-1.2253e-05,-1.96384e-05,-1.62814e-05,-1.98062e-05,-3.69268e-06,1.30922e-05,-1.12459e-05,-5.03548e-06,8.40925e-05
45358,45358,36.0196,-6.54612e-06,-1.2253e-05,-1.86313e-05,-1.82956e-05,-1.561e-05,-7.04967e-06,3.52483e-06,-5.20333e-06,-3.52483e-06,4.85084e-05
45359,45359,36.0204,-9.56741e-06,-1.30922e-05,-1.59457e-05,-1.62814e-05,-1.42672e-05,-7.21752e-06,-1.17494e-06,-2.18204e-06,-5.52224e-05,-2.16526e-05
45360,45360,36.0212,-1.05745e-05,-1.12459e-05,-1.35958e-05,-1.25887e-05,-1.05745e-05,-6.21042e-06,-1.17494e-06,-3.86053e-06,-5.62295e-05,-9.11421e-05
45361,45361,36.022,-9.9031e-06,-1.15816e-05,-1.19173e-05,-1.35958e-05,-5.03548e-06,-6.21042e-06,3.35698e-07,6.54612e-06,-3.94446e-05,-6.16007e-05
45362,45362,36.0228,-1.39315e-05,-1.29244e-05,-1.0071e-05,-1.81277e-05,-2.85344e-06,-8.22461e-06,-6.88182e-06,1.52743e-05,2.36667e-05,3.52483e-06
45363,45363,36.0236,-1.39315e-05,-1.46029e-05,-5.03548e-06,-2.04776e-05,-7.55322e-06,-5.70687e-06,-1.42672e-05,1.69528e-05,0.000101884,-4.69978e-06
45364,45364,36.0244,-1.10781e-05,-1.51064e-05,-3.35698e-07,-1.96384e-05,-9.9031e-06,-4.19623e-06,-1.19173e-05,1.71206e-05,8.94636e-05,-7.40215e-05
45365,45365,36.0251,-1.02388e-05,-1.39315e-05,-8.89601e-06,-2.40024e-05,-1.02388e-05,-4.86763e-06,-9.9031e-06,1.51064e-05,1.86313e-05,-0.000110277
45366,45366,36.0259,-1.46029e-05,-1.69528e-05,-2.1149e-05,-2.24918e-05,-7.88891e-06,-6.21042e-06,-1.10781e-05,1.05745e-05,1.72885e-05,-7.50286e-05
45367,45367,36.0267,-1.82956e-05,-1.81277e-05,-2.29953e-05,-2.16526e-05,-2.73594e-05,-6.37827e-06,-8.56031e-06,3.18914e-06,2.1149e-05,-4.21302e-05
45368,45368,36.0275,-1.69528e-05,-1.59457e-05,-2.09812e-05,-1.82956e-05,-4.33051e-05,-5.03548e-06,-1.19173e-05,-2.85344e-06,-9.23171e-06,-6.41184e-05
45369,45369,36.0283,-1.51064e-05,-1.29244e-05,-2.36667e-05,-4.19623e-06,-3.60876e-05,-5.53903e-06,-1.29244e-05,-9.06386e-06,-2.29953e-05,-8.54353e-05
45370,45370,36.0291,-1.67849e-05,-1.29244e-05,-2.40024e-05,3.18914e-06,-2.73594e-05,-4.69978e-06,-1.2253e-05,-9.73526e-06,-2.03098e-05,-4.14588e-05
45371,45371,36.0299,-1.561e-05,-1.15816e-05,-2.46738e-05,1.02388e-05,-1.61135e-05,-8.89601e-06,-1.24208e-05,-1.25887e-05,5.53903e-06,5.48867e-05
45372,45372,36.0307,-1.64492e-05,-1.12459e-05,-2.63523e-05,1.561e-05,-9.9031e-06,-5.03548e-06,-8.39246e-06,-1.17494e-05,3.20592e-05,6.42863e-05
45373,45373,36.0315,-1.69528e-05,-1.42672e-05,-2.6688e-05,1.46029e-05,-1.32601e-05,-3.52483e-06,-2.18204e-06,-8.56031e-06,5.25368e-05,3.52483e-06
45374,45374,36.0323,-1.72885e-05,-1.561e-05,-2.83665e-05,3.86053e-06,-3.65911e-05,-4.19623e-06,7.55322e-06,-7.04967e-06,3.03807e-05,-1.49386e-05
45375,45375,36.0331,-1.561e-05,-1.49386e-05,-2.40024e-05,-2.19883e-05,-9.09743e-05,-1.0071e-06,1.79599e-05,-4.19623e-06,1.67849e-07,-1.46029e-05
45376,45376,36.0339,-1.09102e-05,-1.15816e-05,-2.06455e-05,-4.64942e-05,-9.18135e-05,-4.86763e-06,1.93027e-05,3.86053e-06,1.67849e-05,-4.75013e-05
45377,45377,36.0347,-1.19173e-05,-1.12459e-05,-2.36667e-05,-7.80499e-05,-4.75013e-05,-1.02388e-05,2.19883e-05,4.69978e-06,8.89601e-06,-6.94896e-05
45378,45378,36.0355,-1.35958e-05,-1.02388e-05,-2.50095e-05,-6.10971e-05,-5.03548e-07,-6.88182e-06,2.53452e-05,3.35698e-07,-1.09102e-05,-1.2253e-05
45379,45379,36.0363,-1.2253e-05,-9.23171e-06,-2.46738e-05,-2.34989e-05,1.32601e-05,-4.86763e-06,2.16526e-05,-7.21752e-06,-4.86763e-06,3.07164e-05
45380,45380,36.0371,-1.62814e-05,-1.14137e-05,-2.3331e-05,-1.59457e-05,7.88891e-06,-7.88891e-06,1.04067e-05,-1.09102e-05,3.86053e-06,2.51774e-06
45381,45381,36.0379,-1.76242e-05,-1.35958e-05,-2.46738e-05,-2.29953e-05,2.19883e-05,-8.89601e-06,2.85344e-06,-1.52743e-05,-1.35958e-05,-1.86313e-05
45382,45382,36.0386,-1.39315e-05,-1.4435e-05,-2.03098e-05,-2.18204e-05,3.47448e-05,-6.21042e-06,5.03548e-07,-2.03098e-05,-3.86053e-05,-1.81277e-05
45383,45383,36.0394,-1.34279e-05,-1.37636e-05,-1.66171e-05,-1.62814e-05,-1.42672e-05,-6.21042e-06,3.18914e-06,-1.94705e-05,-3.03807e-05,-9.23171e-06
45384,45384,36.0402,-1.17494e-05,-1.02388e-05,-1.8967e-05,-1.96384e-05,-2.80308e-05,-7.88891e-06,6.88182e-06,-1.62814e-05,6.21042e-06,2.34989e-06
45385,45385,36.041,-1.32601e-05,-1.05745e-05,-1.69528e-05,-2.29953e-05,9.9031e-06,-1.02388e-05,1.96384e-05,-2.43381e-05,2.51774e-06,2.51774e-06
45386,45386,36.0418,-1.86313e-05,-1.17494e-05,-2.03098e-05,-1.93027e-05,2.92058e-05,-9.73526e-06,1.94705e-05,-2.7863e-05,-2.83665e-05,4.19623e-06
45387,45387,36.0426,-1.49386e-05,-8.89601e-06,-2.29953e-05,-6.37827e-06,2.13169e-05,-9.56741e-06,3.86053e-06,-2.76951e-05,-2.63523e-05,5.20333e-06
45388,45388,36.0434,-5.20333e-06,-8.89601e-06,-2.46738e-05,4.19623e-06,7.72107e-06,-8.22461e-06,4.19623e-06,-2.46738e-05,-1.8967e-05,7.55322e-06
45389,45389,36.0442,-4.19623e-06,-1.09102e-05,-2.38346e-05,3.18914e-06,-1.09102e-05,-2.85344e-06,8.89601e-06,-3.07164e-05,-1.15816e-05,-1.67849e-07
45390,45390,36.045,-8.56031e-06,-1.42672e-05,-2.51774e-05,-6.54612e-06,-2.68559e-05,-1.51064e-06,9.56741e-06,-2.97093e-05,-5.87472e-06,5.53903e-06
45391,45391,36.0458,-7.88891e-06,-1.42672e-05,-2.73594e-05,-1.96384e-05,-1.76242e-05,-4.86763e-06,1.27565e-05,-2.18204e-05,1.27565e-05,2.60166e-05
45392,45392,36.0466,-8.89601e-06,-1.62814e-05,-2.46738e-05,-3.27306e-05,-1.17494e-06,-5.87472e-06,1.59457e-05,-1.79599e-05,2.48417e-05,3.122e-05
45393,45393,36.0474,-8.39246e-06,-1.49386e-05,-2.4506e-05,-5.25368e-05,2.51774e-06,-4.53193e-06,1.52743e-05,-1.52743e-05,1.52743e-05,2.03098e-05
45394,45394,36.0482,-6.88182e-06,-1.30922e-05,-2.23239e-05,-4.04517e-05,-1.24208e-05,-6.54612e-06,1.71206e-05,-1.34279e-05,4.36408e-06,-2.51774e-05
45395,45395,36.049,-5.53903e-06,-1.05745e-05,-1.91348e-05,-1.52743e-05,-1.99741e-05,-7.88891e-06,1.74563e-05,-1.09102e-05,3.35698e-07,-4.448e-05
45396,45396,36.0498,-1.67849e-06,-9.73526e-06,-1.72885e-05,-8.72816e-06,-1.7792e-05,-4.19623e-06,1.32601e-05,-1.40993e-05,-5.03548e-07,-1.69528e-05
45397,45397,36.0506,-3.18914e-06,-1.49386e-05,-1.96384e-05,-1.17494e-06,-1.8967e-05,1.67849e-07,2.51774e-06,-1.39315e-05,-8.39246e-07,7.55322e-06
45398,45398,36.0514,-1.12459e-05,-1.49386e-05,-2.19883e-05,7.21752e-06,-2.23239e-05,-1.51064e-06,1.67849e-07,-1.27565e-05,9.9031e-06,1.59457e-05
45399,45399,36.0521,-1.25887e-05,-1.35958e-05,-2.06455e-05,5.20333e-06,-2.1149e-05,-1.84634e-06,1.84634e-06,-1.46029e-05,-3.52483e-06,7.21752e-06
45400,45400,36.0529,-1.2253e-05,-1.09102e-05,-2.04776e-05,-6.88182e-06,-1.62814e-05,-5.53903e-06,2.51774e-06,-1.49386e-05,-5.20333e-06,9.56741e-06
45401,45401,36.0537,-1.32601e-05,-1.15816e-05,-2.13169e-05,-1.561e-05,-9.06386e-06,-6.21042e-06,-5.03548e-07,-1.4435e-05,1.49386e-05,1.32601e-05
45402,45402,36.0545,-1.37636e-05,-1.49386e-05,-2.03098e-05,-1.35958e-05,-3.35698e-06,-2.18204e-06,-3.52483e-06,-1.69528e-05,2.46738e-05,4.02838e-06
45403,45403,36.0553,-1.17494e-05,-1.51064e-05,-2.19883e-05,-1.91348e-05,-3.86053e-06,-4.86763e-06,-2.85344e-06,-1.62814e-05,2.60166e-05,-9.73526e-06
45404,45404,36.0561,-7.88891e-06,-1.35958e-05,-2.04776e-05,-2.97093e-05,-1.12459e-05,-1.51064e-06,-4.19623e-06,-1.8967e-05,3.70947e-05,-1.39315e-05
45405,45405,36.0569,-9.73526e-06,-1.42672e-05,-1.8967e-05,-2.63523e-05,-1.76242e-05,1.67849e-07,-6.37827e-06,-1.76242e-05,5.35439e-05,-1.19173e-05
45406,45406,36.0577,-1.15816e-05,-1.96384e-05,-1.99741e-05,-1.76242e-05,-2.63523e-05,-2.51774e-06,-2.51774e-06,-1.72885e-05,5.01869e-05,-3.69268e-06
45407,45407,36.0585,-1.2253e-05,-2.09812e-05,-1.86313e-05,-1.62814e-05,-2.56809e-05,-3.52483e-06,1.67849e-07,-1.35958e-05,3.81018e-05,1.17494e-06
45408,45408,36.0593,-1.39315e-05,-1.79599e-05,-1.79599e-05,-1.69528e-05,-1.52743e-05,-3.86053e-06,-5.20333e-06,-1.35958e-05,1.99741e-05,-1.51064e-06
45409,45409,36.0601,-1.35958e-05,-1.561e-05,-1.94705e-05,-2.1149e-05,-3.6759e-05,-4.19623e-06,-8.89601e-06,-1.561e-05,1.84634e-06,3.86053e-06
45410,45410,36.0609,-1.46029e-05,-1.4435e-05,-1.99741e-05,-2.6688e-05,-5.85794e-05,-1.51064e-06,-7.38537e-06,-1.12459e-05,5.20333e-06,2.40024e-05
